Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
FNV	50490000000.0	0.0058	0.1331	0.1417	13.13%	4.64	4.63	0.0	0.0	0.7199	0.6908	0.5951	Nov 03/a	261.93	0.0101	1036705.0	Franco-Nevada Corporation	Basic Materials	Gold	Canada	54.93	0.48	8.31	0.1226	0.2104	0.3873	-0.0176	1.0591	81.68	0.0074	0.0027	33.7	0.86	32.67	7.21	213.33		0.6751999999999999	0.44530000000000003	0.09380000000000001	0.3898	0.057	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	90
AGI	18320000000.0	0.0023	0.0955	0.1427	12.52%	1.72	1.33	0.07	0.07	0.4875	0.4301	0.3346	Jan 14/a	43.64	0.0235	3481913.0	Alamos Gold Inc	Basic Materials	Gold	Canada	34.23	0.61	1.87	0.0646	0.1401	0.39880000000000004	-0.0341	1.2106999999999999	62.73	0.0227	0.0007000000000000001	16.03	0.29	11.38	4.55	35.97	78.18	0.8009999999999999	0.8658	0.2311	0.5595	0.1454	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	90
AEM	108520000000.0	0.0066	0.1103	0.1567	14.48%	2.12	1.31	0.01	0.01	0.5305	0.4975	0.3262	Feb 12/a	216.16	0.0034999999999999996	3090306.0	Agnico Eagle Mines Ltd	Basic Materials	Gold	Canada	31.57	0.63	7.32	0.11960000000000001	0.2073	0.4722	-0.0326	1.4718	75.51	-0.0039000000000000003	0.0074	18.49	0.47	10.27	4.62	45.77	29.72	0.93	0.4318	0.1368	0.3961	0.2713	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	90
APH	203500000000.0	0.0044	0.1635	0.3478	19.45%	2.07	1.52	0.57	0.64	0.3594	0.2464	0.1822	Jan 28/b	166.25	0.0687	18184474.0	Amphenol Corp	Technology	Electronic Components	USA	55.42	1.21	5.61	0.1363	0.1882	0.4629	0.0553	1.9450999999999998	74.42	0.0555	0.0125	38.97	1.03	9.7	16.25	52.34	57.21	0.75	0.29	0.1539	0.3778	0.131	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	85
PFSI	7770000000.0	0.008	0.0207	0.1255	4.79%	0.1	0.1	1.47	3.34	0.8844	0.33520000000000005	0.11900000000000001	Jan 29/a	149.46	-0.0165	660217.0	PennyMac Financial Services Inc	Financial	Mortgage Finance	USA	16.1	1.55	4.45	0.0395	0.1	0.307	-0.068	0.7432	60.65	-0.0174	0.001	10.04	0.22	1.85	1.84	11.35		0.7809999999999999	0.43200000000000005	0.036000000000000004	0.4472	0.1208	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	85
FIX	40930000000.0	0.0016	0.16440000000000002	0.4384	31.94%	1.22	1.2	0.17	0.19	0.2278	0.1336	0.10060000000000001	Oct 23/a	1160.38	0.0291	267963.0	Comfort Systems USA, Inc	Industrials	Engineering & Construction	USA	49.14	1.67	47.15	0.0989	0.168	0.595	-0.0148	3.1976	68.41	0.0189	0.01	37.69	1.1	4.92	18.33	46.45	51.24	0.7975	0.17309999999999998	0.3652	0.34130000000000005	0.2186	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	85
ENVA	3900000000.0		0.0536	0.23809999999999998	5.41%	21.79	21.79	3.22	3.22		0.2327	0.0964	Jan 27/a	157.7	-0.0054	382952.0	Enova International Inc	Financial	Credit Services	USA	14.49	1.25	4.75	-0.0111	0.06	0.33520000000000005	-0.06509999999999999	0.986	52.13	-0.0042	-0.0012	10.84	0.44	1.28	3.06	10.92	2.29	0.39149999999999996	0.14300000000000002	0.47479999999999994	0.2469	0.17739999999999997	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	85
EAT	6990000000.0		0.1693	2.4907	21.94%	0.35	0.2	4.88	5.29	0.1492	0.10859999999999999	0.0794	Jan 28/b	157.29	-0.0007000000000000001	1688437.0	Brinker International, Inc	Consumer Cyclical	Restaurants	USA	16.31	1.36	6.09	-0.0004	0.0666	0.0548	-0.18170000000000003	0.5682	53.02	-0.0011	0.0004	13.07	0.95	1.25	20.31	207.99	14.88	0.17129999999999998	0.1542	0.6766	0.1379	0.1183	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	80
BCO	5210000000.0	0.0086	0.0248	0.6195	4.03%	1.46	1.46	14.71	16.09	0.2536	0.099	0.0331	Nov 05/b	125.48	0.0014000000000000002	141847.0	Brink's Co	Industrials	Security & Protection Services	USA	31.76	1.09	2.63	0.024	0.062	0.2005	-0.0134	0.5665	60.22	-0.0016	0.003	13.68	0.92	1.01	19.44	2.89	12.48	0.1097	0.1525	0.4499	0.149	0.0635	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	80
CBOE	28050000000.0	0.0101	0.11	0.2151	15.16%	1.72	1.72	0.32	0.33	0.46759999999999996	0.29969999999999997	0.2118	Feb 06/b	268.04	-0.0078000000000000005	772432.0	Cboe Global Markets Inc	Financial	Financial Data & Stock Exchanges	USA	28.78	0.36	5.84	0.0174	0.039900000000000005	0.11460000000000001	-0.0404	0.34850000000000003	56.81	-0.0063	-0.0015	23.72	1.94	6.07	5.74	18.34	24.42	0.225	0.07150000000000001	0.16690000000000002	0.122	0.10400000000000001	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	80
GOOG	4040240000000.0	0.0017000000000000001	0.2571	0.35450000000000004	29.40%	1.75	1.75	0.09	0.11	0.5918	0.331	0.3223	Feb 04/a	335.0	0.0042	15675200.0	Alphabet Inc	Communication Services	Internet Content & Information	USA	33.05	1.1	7.58	0.028399999999999998	0.06269999999999999	0.44	-0.0182	1.3481999999999998	62.98	-0.0013	0.0055000000000000005	29.71	1.69	10.48	10.46	41.02	54.93	0.32270000000000004	0.0603	0.2676	0.17550000000000002	0.1673	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	80
SCHW	184300000000.0	0.0116	0.0182	0.18109999999999998	11.76%	1.19	1.19	0.45	0.63	0.8342	0.4764	0.3041	Jan 21/b	103.72	0.0076	8836487.0	Charles Schwab Corp	Financial	Capital Markets	USA	22.27	0.93	2.24	0.016200000000000003	0.0604	0.1175	-0.019799999999999998	0.5744	58.95	0.011200000000000002	-0.0036	15.13	0.85	6.66	4.35	2.07	8.97	0.2045	0.16879999999999998	0.17	0.17739999999999997	0.17980000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	80
AROC	5000000000.0	0.028900000000000002	0.0638	0.19329999999999997	6.56%	1.56	1.01	1.81	1.81	0.46909999999999996	0.3625	0.1822	Oct 28/a	28.52	0.0124	818839.0	Archrock Inc	Energy	Oil & Gas Equipment & Services	USA	18.98	0.92	0.71	0.0724	0.11939999999999999	0.1543	-0.0553	0.4175	73.26	0.011699999999999999	0.0007000000000000001	15.52	0.6	3.48	3.52	1225.87	259.01	0.49700000000000005	0.1693	0.0849	0.25989999999999996	0.037000000000000005	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	80
ALV	9730000000.0	0.0245	0.0897	0.3109	18.61%	0.95	0.7	0.59	0.86	0.19329999999999997	0.1051	0.0708	Jan 30/b	128.14	0.0079	669589.0	Autoliv Inc	Consumer Cyclical	Auto Parts	Sweden	13.24	1.33	2.63	0.0253	0.056600000000000004	0.11789999999999999	-0.0154	0.6973999999999999	60.06	-0.0004	0.0083	11.6	0.77	0.92	3.82	43.26	17.08	0.1537	0.1507	0.0876	0.1497	0.0398	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	80
AMZN	2615680000000.0		0.1165	0.2433	15.14%	1.01	0.8	0.37	0.41	0.5005	0.11539999999999999	0.1106	Feb 05/a	244.68	0.0263	37874891.0	Amazon.com Inc	Consumer Cyclical	Internet Retail	USA	34.57	1.38	5.42	0.0296	0.053899999999999997	0.1076	-0.0538	0.5162	60.5	0.021099999999999997	0.0051	30.92	1.5	3.78	7.07	26.76	247.7	0.2925	0.1073	0.3689	0.2059	0.17859999999999998	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	80
GOOGL	4038810000000.0	0.0016	0.2571	0.35450000000000004	29.40%	1.75	1.75	0.09	0.11	0.5918	0.331	0.3223	Feb 04/a	334.55	0.0039000000000000003	19733121.0	Alphabet Inc	Communication Services	Internet Content & Information	USA	33.0	1.1	7.63	0.0285	0.0635	0.4437	-0.0174	1.3806	63.18	-0.0025	0.0064	29.67	1.69	10.48	10.44	41.0	54.91	0.32270000000000004	0.0602	0.2676	0.17559999999999998	0.1673	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	80
WBS	10360000000.0	0.0255	0.0121	0.1081	7.54%	0.05		0.4	0.47		0.2848	0.22030000000000002	Jan 23/b	64.25	-0.0059	1995238.0	Webster Financial Corp	Financial	Banks - Regional	USA	10.87	1.07	1.62	-0.0017000000000000001	0.0294	0.1192	-0.0472	0.6295000000000001	51.39	-0.006999999999999999	0.0011	8.66	0.72	2.34	1.16		6.6	0.1173	0.1177	0.2026	0.121	0.28190000000000004	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	80
TATT	694800000.0		0.0821	0.11230000000000001	8.49%	4.44	2.34	0.08	0.1	0.2426	0.1043	0.0908	Nov 12/a	53.65	0.0252	220147.0	TAT Technologies Ltd	Industrials	Aerospace & Defense	Israel	40.27	0.94	2.06	0.059500000000000004	0.2148	0.4571	-0.0034000000000000002	1.2956999999999999	71.25	0.0040999999999999995	0.021	28.95	0.96	4.03	4.07	14.75		0.405	0.3191	0.6144	0.3006	0.0931	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	80
PIPR	6250000000.0	0.018799999999999997	0.1112	0.193	17.19%	1.2	1.2	0.07	0.09	0.9134	0.16210000000000002	0.1369	Feb 06/b	353.19	-0.008199999999999999	75667.0	Piper Sandler Co's	Financial	Capital Markets	USA	26.6	1.52	10.48	-0.023	0.0141	0.1298	-0.0712	0.7406	46.18	-0.0016	-0.0067	19.47	0.74	3.62	4.61	54.81	131.28	0.2236	0.1681	0.13970000000000002	0.264	0.1264	True	True	False	True	True	True	True	True	True	True	True	True	2026-01-27	80
CRS	17390000000.0	0.0024	0.1242	0.2316	15.86%	4.44	2.37	0.36	0.37	0.2808	0.1954	0.1429	Jan 29/b	348.99	0.0016	1349923.0	Carpenter Technology Corp	Industrials	Metal Fabrication	USA	42.69	1.3	12.36	0.0508	0.07519999999999999	0.301	0.0	1.5178	62.08	0.0051	-0.0034999999999999996	29.39	1.35	6.01	9.08	83.59	64.54	0.3483	0.1773	2.1797999999999997	0.21710000000000002	0.057	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	80
DY	10850000000.0		0.0924	0.21899999999999997	11.95%	3.09	2.9	0.68	0.72	0.16149999999999998	0.08310000000000001	0.0575	Nov 19/b	374.87	0.0043	231268.0	Dycom Industries, Inc	Industrials	Engineering & Construction	USA	36.91	1.36	11.42	0.051	0.08220000000000001	0.3821	-0.031200000000000002	1.8535	62.45	-0.001	0.0053	27.79	1.13	2.1	7.32	97.37	36.57	0.312	0.218	0.34509999999999996	0.24489999999999998	0.0708	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	75
FCFS	7430000000.0	0.0097	0.0647	0.1475	6.64%	4.99	3.72	1.12	1.17	0.5157	0.1512	0.0888	Feb 05/b	168.36	-0.0038	123618.0	FirstCash Holdings Inc	Financial	Credit Services	USA	24.31	0.49	4.05	0.0149	0.0417	0.163	-0.0352	0.5768	56.18	-0.0038	0.0	16.77	0.82	2.13	3.38	57.05	16.45	0.2882	0.1632	0.085	0.204	0.12689999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	75
MPWR	52480000000.0	0.005699999999999999	0.5367999999999999	0.6403	52.89%	4.77	3.63	0.0	0.01	0.5524	0.2601	0.7121999999999999	Feb 05/a	1095.49	0.0256	575339.0	Monolithic Power System Inc	Technology	Semiconductors	USA	27.97	1.46	36.51	0.09960000000000001	0.14429999999999998	0.316	-0.0248	1.4962	72.38	0.0012	0.024300000000000002	52.68	2.6	19.72	14.71	41.34	74.42	0.25379999999999997	0.1745	0.7275	0.2023	0.2858	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	75
IESC	9500000000.0		0.20829999999999999	0.4054	31.92%	1.71	1.54	0.07	0.11	0.24100000000000002	0.11410000000000001	0.08990000000000001	Jan 30/b	476.97	0.0187	158080.0	IES Holdings Inc	Industrials	Engineering & Construction	USA	31.75	1.73	22.33	0.1159	0.14279999999999998	0.3918	-0.011200000000000002	2.2554	63.19	0.0017000000000000001	0.0169	23.03	1.11	2.82	10.71	41.01	33.83	0.31989999999999996	0.14859999999999998	0.5008	0.20800000000000002	0.2288	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	75
CWK	3770000000.0		0.0294	0.12210000000000001	4.53%	1.07	1.07	1.52	1.59	0.1725	0.0462	0.0223	Feb 19/b	16.28	-0.0097	818738.0	Cushman & Wakefield Ltd	Real Estate	Real Estate Services	Bermuda	17.07	1.47	0.59	-0.0181	0.0103	0.1873	-0.0644	1.1309	48.01	-0.0091	-0.0006	11.24	0.38	0.38	1.93	5.71	30.83	0.5764	0.19039999999999999	2.6258	0.2978	0.0154	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	75
ATI	16870000000.000002		0.08839999999999999	0.25429999999999997	13.00%	2.5	1.18	1.0	1.12	0.214	0.1374	0.0971	Feb 03/b	124.15	0.0064	885933.0	ATI Inc	Industrials	Metal Fabrication	USA	40.04	1.03	3.36	0.0209	0.11869999999999999	0.4253	-0.0233	2.1647	66.17	0.0064	0.0	31.88	1.31	3.68	9.88	45.32	37.97	0.29359999999999997	0.2238	0.0667	0.2427	0.011399999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	75
PJT	8570000000.0	0.005699999999999999	0.10859999999999999	0.9185	28.14%	2.09	2.09	1.77	1.81		0.1948	0.1075	Feb 03/b	176.34	-0.0139	157115.0	PJT Partners Inc	Financial	Capital Markets	USA	27.11	0.83	5.69	-0.019299999999999998	0.0175	0.048499999999999995	-0.0986	0.4725	46.53	-0.0115	-0.0025	23.13	1.23	5.18	18.75	16.45	15.96	0.34729999999999994	0.1273	0.32289999999999996	0.18739999999999998	0.1574	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	75
STLD	25650000000.0	0.012	0.0754	0.1325	9.03%	3.06	1.29	0.47	0.47	0.1301	0.0812	0.0652	Jan 26/b	175.65	0.0134	1677283.0	Steel Dynamics Inc	Basic Materials	Steel	USA	21.96	1.47	5.35	0.014499999999999999	0.0381	0.228	-0.053399999999999996	0.7025	53.91	0.0105	0.0029	11.32	0.46	1.41	2.85	33.32	51.15	0.7112	0.1353	0.2523	0.2469	0.1361	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	75
SHBI	619740000.0	0.0259	0.009300000000000001	0.1025	7.99%	0.12		0.23	0.24		0.22440000000000002	0.1678	Oct 23/a	18.54	0.006	126129.0	Shore Bancshares Inc	Financial	Banks - Regional	USA	10.88	0.91	0.49	0.026699999999999998	0.0447	0.1518	-0.0438	0.6164000000000001	56.72	0.0070999999999999995	-0.0011	9.64	0.53	1.83	1.07		8.01	0.3419	0.08529999999999999	0.0072	0.18309999999999998	0.3632	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	75
SF	12860000000.0	0.0146	0.0165	0.1173	8.62%	1.68	1.68	0.26	0.4	0.8502	0.1616	0.1012	Jan 28/b	126.34	-0.019299999999999998	982519.0	Stifel Financial Corp	Financial	Capital Markets	USA	22.31	1.14	3.13	-0.0223	0.0026	0.1393	-0.0623	0.7243	45.55	-0.0195	0.0002	13.03	0.75	2.08	2.54	4.0	9.35	0.07200000000000001	0.3282	0.4235	0.1728	0.4471	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	75
AMD	410320000000.0		0.042699999999999995	0.053200000000000004	5.18%	2.31	1.68	0.05	0.06	0.44329999999999997	0.0947	0.1032	Feb 03/a	252.03	0.0029	25456118.0	Advanced Micro Devices Inc	Technology	Semiconductors	USA	124.56	1.94	10.28	0.1121	0.13970000000000002	0.45280000000000004	-0.056299999999999996	2.2954	67.43	-0.0008	0.0037	37.68	0.81	12.81	6.75	56.65	75.31	0.1966	0.6887000000000001	0.2691	0.46490000000000004	0.3081	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	75
CIB	9320000000.0	0.055	0.0195	0.17059999999999997	5.66%	0.17		0.53	0.69		0.23260000000000003	0.0894	Nov 06/b	82.89	-0.009899999999999999	562220.0	Grupo Cibest S.A. ADR	Financial	Banks - Regional	Colombia	21.21	0.88	2.18	0.1437	0.24230000000000002	0.5824	-0.0111	1.3737000000000001	83.31	-0.0231	0.013500000000000002	9.87	0.86	0.89	1.84		3.75	0.2853	0.0203	0.0992	0.11449999999999999	0.0913	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	70
COHR	33630000000.000004	0.0003	0.017	0.0308	1.01%	2.33	1.39	0.41	0.42	0.366	0.1116	0.0196	Feb 04/a	214.0	0.0821	4045013.0	Coherent Corp	Technology	Scientific & Technical Instruments	USA	308.4	1.86	13.53	0.1173	0.204	0.8382999999999999	0.0033	3.695	65.43	0.06269999999999999	0.0183	32.55	0.97	5.56	5.76	38.42	455.83	0.4531	0.2816	0.0801	0.3368	0.1954	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	70
GLDD	1030000000.0		0.0668	0.17370000000000002	8.37%	1.13	0.99	0.92	0.97	0.24	0.1493	0.0965	Nov 04/b	15.2	0.0208	656549.0	Great Lakes Dredge & Dock Corporation	Industrials	Engineering & Construction	USA	12.82	1.42	0.57	0.0803	0.135	0.2896	-0.0909	1.024	61.92	0.0208	0.0	13.66	0.98	1.24	2.02	81.58	44.3	0.3095	0.0113	0.011000000000000001	0.13949999999999999	0.013999999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	70
FLS	9860000000.0	0.0109	0.0815	0.2097	11.75%	2.1	1.54	0.7	0.74	0.3372	0.1118	0.0966	Feb 05/a	77.6	-0.0019	1172669.0	Flowserve Corp	Industrials	Specialty Industrial Machinery	USA	22.58	1.31	1.73	0.044500000000000005	0.0809	0.3528	-0.015700000000000002	1.0781999999999998	66.37	-0.0084	0.0066	19.48	1.04	2.1	4.39	11.83	15.68	0.3169	0.15039999999999998	0.0333	0.1866	0.0296	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	70
BTSG	7040000000.0		0.0123	0.0425	2.93%	1.79	1.38	1.43	1.48	0.12300000000000001	0.0292	0.0104	Oct 28/a	39.05	-0.0259	2064313.0	BrightSpring Health Services Inc	Healthcare	Health Information Services	USA	65.19	2.37	1.32	0.0031	0.06280000000000001	0.4277	-0.0483	1.5219999999999998	54.46	-0.0218	-0.0042	29.25	0.67	0.57	3.88	50.18	22.06	0.8751000000000001	0.2712	0.601	0.4336	0.20010000000000003	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	70
AER	25400000000.0	0.0075	0.052000000000000005	0.21710000000000002	6.09%	0.62	0.59	2.43	2.43	0.5899	0.5197999999999999	0.4959	Feb 06/b	143.86	0.0015	726235.0	Aercap Holdings N.V	Industrials	Rental & Leasing Services	Ireland	6.82	1.05	2.33	-0.0039000000000000003	0.0231	0.1772	-0.036000000000000004	0.6812	52.97	-0.0060999999999999995	0.0077	9.72	1.06	3.32	1.35	13.28		0.225	0.006	0.0536	0.09140000000000001	0.0759	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	70
JBL	25580000000.0	0.0013	0.038	0.47869999999999996	17.08%	0.99	0.67	2.06	2.51	0.0883	0.0501	0.0226	Dec 17/b	242.28	0.0019	864274.0	Jabil Inc	Technology	Electronic Components	USA	37.69	1.24	9.31	0.0219	0.0819	0.18789999999999998	-0.0611	1.2297	55.97	0.0017000000000000001	0.0003	18.04	1.04	0.82	19.26	16.27	21.59	0.1895	0.15810000000000002	0.7636	0.17420000000000002	0.0179	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	70
VOYA	7240000000.0	0.0239	0.0038	0.1263	6.63%			0.73	0.85		0.13019999999999998	0.0705	Feb 03/a	76.11	-0.0008	608950.0	Voya Financial Inc	Financial	Financial Conglomerates	USA	13.06	0.89	1.81	-0.0040999999999999995	0.0316	0.0692	-0.048499999999999995	0.4515	51.88	0.0029	-0.0037	7.58	0.47	0.9	1.46		8.94	0.24100000000000002	0.11539999999999999	0.027000000000000003	0.15990000000000001	0.0149	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	70
TTMI	9780000000.0		0.037000000000000005	0.0812	4.86%	1.94	1.66	0.6	0.61	0.19269999999999998	0.0843	0.047400000000000005	Feb 04/a	94.61	-0.0002	2061643.0	TTM Technologies Inc	Technology	Electronic Components	USA	75.4	1.75	5.93	0.1265	0.2618	0.8549	-0.1131	4.9976	64.69	-0.014499999999999999	0.014499999999999999	31.28	0.9	3.51	5.75	19.91	273.08	0.4254	0.24100000000000002	0.0684	0.3471	0.0275	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-27	70
